"#Chr	"	"Pos	"	"Alt Count	"	"Ref Count	"	"Read Depth	"	"Ratio	"
X	1840279	1	6	7	0.5
X	1840384	4	10	14	0.5
X	1840505	1	9	10	0.5
X	1840596	4	9	13	0.5
X	1840678	3	10	13	0.5
X	1842326	1	6	7	0.5
X	1842630	1	8	9	0.5
X	1844949	1	7	8	0.5
X	1846717	2	7	9	0.5
X	1846998	2	8	10	0.5
X	1847072	1	8	9	0.5
X	1847593	1	8	9	0.5
X	1847747	2	5	7	0.5
X	1848087	1	7	8	0.5
X	1848641	2	5	7	0.5
X	1848682	4	7	11	0.5
X	1849068	1	7	8	0.5
X	1850323	1	9	10	0.5
X	1850387	1	7	8	0.5
X	1850474	5	12	17	0.5
X	1850698	1	6	7	0.5
X	1851049	2	12	14	0.5
X	1851083	3	17	20	0.5
X	1851085	3	17	20	0.5
X	1851900	6	7	13	0.5
X	1851999	3	8	11	0.5
X	1852033	4	12	16	0.5
X	1852251	3	10	13	0.5
X	1852458	1	7	8	0.5
X	1852548	2	8	10	0.5
X	1852564	1	10	11	0.5
X	1852681	3	8	11	0.5
X	1852814	2	7	9	0.5
X	1853538	3	5	8	0.5
X	1853629	1	7	8	0.5
X	1853655	2	7	9	0.5
X	1853770	1	8	9	0.5
X	1854397	2	7	9	0.5
X	1855379	5	11	16	0.5
X	1855620	2	9	11	0.5
X	1855728	2	6	8	0.5
X	1856080	4	13	17	0.5
X	1856456	3	8	11	0.5
X	1856501	6	9	15	0.5
X	1856933	5	12	17	0.5
X	1857783	4	14	18	0.5
X	1857827	3	9	12	0.5
X	1857919	1	6	7	0.5
X	1858148	3	5	8	0.5
X	1860931	1	7	8	0.5
X	1862261	1	6	7	0.5
X	1863987	1	6	7	0.5
X	1865655	1	7	8	0.5
X	1865727	1	9	10	0.5
X	1865910	1	6	7	0.5
X	1865921	1	6	7	0.5
X	1866906	1	7	8	0.5
X	1866909	1	7	8	0.5
X	1867156	2	7	9	0.5
X	1867328	1	7	8	0.5
X	1869900	1	8	9	0.5
X	1870345	1	6	7	0.5
X	1872114	1	6	7	0.5
X	1872661	1	6	7	0.5
X	1873735	1	8	9	0.5
X	1873740	1	8	9	0.5
X	1874340	1	6	7	0.5
X	1875225	1	6	7	0.5
X	1879976	2	9	11	0.5
X	1880232	1	8	9	0.5
X	1881024	1	7	8	0.5
X	1881044	3	8	11	0.5
X	1881350	1	6	7	0.5
X	1882032	1	6	7	0.5
X	1882048	1	9	10	0.5
X	1882451	4	7	12	0.5
X	1882868	3	7	10	0.5
X	1883338	2	5	7	0.5
X	1883368	11	18	29	0.5
X	1883372	6	27	33	0.5
X	1883439	20	9	29	0.5
X	1883468	3	6	9	0.5
X	1883557	2	8	10	0.5
X	1883589	3	18	21	0.5
X	1883620	8	45	53	0.5
X	1883625	8	44	52	0.5
X	1883916	2	8	10	0.5
X	1883942	7	0	7	1.0
X	1883946	2	7	9	0.5
X	1883964	10	7	17	0.5
X	1883968	9	11	20	0.5
X	1883988	13	11	24	0.5
X	1884292	8	37	45	0.5
X	1884473	8	7	15	0.5
X	1884743	1	9	10	0.5
X	1884748	2	8	10	0.5
X	1884900	8	22	30	0.5
X	1885009	4	11	15	0.5
X	1885017	8	10	18	0.5
X	1885124	14	0	14	1.0
X	1885132	8	4	12	0.5
X	1885240	4	13	17	0.5
X	1885264	5	12	17	0.5
X	1885614	19	55	74	0.5
X	1886194	6	38	44	0.5
X	1886218	12	29	41	0.5
X	1886267	6	7	13	0.5
X	1887215	1	6	7	0.5
X	1887220	1	9	10	0.5
X	1887314	3	12	15	0.5
X	1887554	2	11	13	0.5
X	1887569	6	13	19	0.5
X	1887612	2	14	16	0.5
X	1887623	5	10	15	0.5
X	1887642	5	5	10	0.5
X	1887733	8	8	16	0.5
X	1887827	9	32	41	0.5
X	1889397	1	7	8	0.5
X	1890180	2	5	7	0.5
X	1890273	1	6	7	0.5
X	1890301	1	7	8	0.5
X	1890533	1	7	8	0.5
X	1890751	1	6	7	0.5
X	1891304	1	7	8	0.5
X	1892236	1	7	8	0.5
X	1892801	3	7	10	0.5
X	1893352	3	7	10	0.5
X	1894026	1	7	8	0.5
X	1894415	2	7	9	0.5
X	1894685	1	8	9	0.5
X	1894872	1	6	7	0.5
X	1895568	1	6	7	0.5
X	1895873	1	8	9	0.5
X	1896088	4	7	11	0.5
X	1896333	1	7	8	0.5
X	1896831	2	8	10	0.5
X	1896842	1	9	10	0.5
X	1897272	3	9	12	0.5
X	1897318	1	7	8	0.5
X	1897328	2	6	8	0.5
X	1897333	2	6	8	0.5
X	1897389	1	8	9	0.5
X	1897959	1	8	9	0.5
X	1898474	1	6	7	0.5
X	1899008	6	4	10	0.5
X	1899126	1	9	10	0.5
X	1899128	1	9	10	0.5
X	1899744	5	6	11	0.5
X	1899902	1	6	7	0.5
X	1899908	1	6	7	0.5
X	1899910	1	6	7	0.5
X	1900007	1	7	8	0.5
X	1900621	1	10	11	0.5
X	1900911	1	6	7	0.5
X	1901367	3	8	11	0.5
X	1902595	4	6	10	0.5
X	1903214	3	5	8	0.5
X	1903330	1	6	7	0.5
X	1903633	2	5	7	0.5
X	1904025	1	7	8	0.5
X	1905152	1	6	7	0.5
X	1905241	2	5	7	0.5
X	1905267	3	5	8	0.5
X	1905277	3	5	8	0.5
X	1905901	2	6	8	0.5
X	1906199	1	7	8	0.5
X	1907031	3	4	7	0.5
X	1907074	3	5	8	0.5
X	1907120	1	6	7	0.5
X	1907975	1	6	7	0.5
X	1907995	1	6	7	0.5
X	1908169	1	7	8	0.5
X	1908446	3	5	8	0.5
X	1908699	1	7	8	0.5
X	1909299	1	7	8	0.5
X	1909590	1	6	7	0.5
X	1910905	1	7	8	0.5
X	1911116	1	8	9	0.5
X	1911135	1	8	9	0.5
X	1911177	1	6	7	0.5
X	1911636	5	5	10	0.5
X	1912687	1	7	8	0.5
X	1912785	4	6	10	0.5
X	1913432	3	5	8	0.5
X	1913443	3	5	8	0.5
X	1913556	1	6	7	0.5
X	1913861	5	5	10	0.5
X	1913981	1	6	7	0.5
X	1914343	4	6	10	0.5
X	1914346	4	6	10	0.5
X	1915424	2	13	15	0.5
X	1915789	1	6	7	0.5
X	1915927	1	6	7	0.5
X	1915996	1	8	9	0.5
X	1916727	4	16	20	0.5
X	1916835	5	17	22	0.5
X	1917534	1	8	9	0.5
X	1917538	1	7	8	0.5
X	1918024	3	8	11	0.5
X	1918050	1	6	7	0.5
X	1918100	1	6	7	0.5
X	1918243	4	4	8	0.5
X	1918298	2	7	9	0.5
X	1918503	1	6	7	0.5
X	1918515	1	6	7	0.5
X	1918843	1	7	8	0.5
X	1918864	1	6	7	0.5
X	1919052	1	6	7	0.5
X	1919055	1	6	7	0.5
X	1919079	1	6	7	0.5
X	1920033	2	9	11	0.5
X	1921775	2	11	13	0.5
X	1922071	1	6	7	0.5
X	1922312	1	7	8	0.5
X	1922355	1	6	7	0.5
X	1922467	1	7	8	0.5
X	1922795	4	4	8	0.5
X	1922814	1	8	9	0.5
X	1923258	1	7	8	0.5
X	1923270	1	8	9	0.5
X	1924367	3	17	20	0.5
X	1924476	6	11	17	0.5
X	1924705	3	15	18	0.5
X	1925105	4	9	13	0.5
X	1926544	1	7	8	0.5
X	1926622	5	5	10	0.5
X	1926647	4	4	8	0.5
X	1927446	3	10	13	0.5
X	1929562	1	7	8	0.5
X	1930220	1	8	9	0.5
X	1930401	3	5	8	0.5
X	1930836	1	6	7	0.5
X	1932789	1	7	8	0.5
X	1932792	1	8	9	0.5
X	1932797	1	8	9	0.5
X	1932960	1	8	9	0.5
X	1933000	1	6	7	0.5
X	1934263	1	6	7	0.5
X	1935078	1	7	8	0.5
X	1935341	1	8	9	0.5
X	1935427	1	8	9	0.5
X	1935865	1	8	9	0.5
X	1937381	1	9	10	0.5
X	1938284	1	9	10	0.5
X	1939690	1	6	7	0.5
X	1940434	1	7	8	0.5
X	1940475	1	8	9	0.5
X	1959572	1	10	11	0.5
X	1959677	2	8	10	0.5
X	1959685	1	9	10	0.5
X	1960906	2	5	7	0.5
X	1961520	1	7	8	0.5
X	1961665	1	6	7	0.5
X	1962000	1	6	7	0.5
X	1962002	1	6	7	0.5
X	1962004	1	6	7	0.5
X	1962011	1	7	8	0.5
X	1962509	1	8	9	0.5
X	1962512	1	7	8	0.5
X	1962554	1	6	7	0.5
X	1962845	1	7	8	0.5
X	1962888	1	8	9	0.5
X	1963741	6	7	13	0.5
X	1963806	1	6	7	0.5
X	1963829	1	7	8	0.5
X	1963925	3	6	9	0.5
X	1964777	3	7	10	0.5
X	1965477	1	8	9	0.5
X	1965614	1	8	9	0.5
X	1965675	1	6	7	0.5
X	1966166	2	6	8	0.5
X	1966370	1	7	8	0.5
X	1967404	5	11	16	0.5
X	1967817	1	7	8	0.5
X	1967891	1	6	7	0.5
X	1967925	1	7	8	0.5
X	1969382	1	7	8	0.5
X	1969401	1	7	8	0.5
X	1970121	2	7	9	0.5
X	1970518	1	7	8	0.5
X	1970531	1	6	7	0.5
X	1970548	1	7	8	0.5
X	1970714	1	9	10	0.5
X	1970731	2	7	9	0.5
X	1970753	1	6	7	0.5
X	1970966	1	8	9	0.5
X	1970971	1	9	10	0.5
X	1971450	1	8	9	0.5
X	1972461	1	6	7	0.5
X	1974463	1	7	8	0.5
X	1974608	1	9	10	0.5
X	1975895	1	7	8	0.5
X	1975906	1	6	7	0.5
X	1976144	1	6	7	0.5
X	1976876	1	6	7	0.5
X	1977399	1	6	7	0.5
X	1977572	1	8	9	0.5
X	1977574	1	8	9	0.5
X	1977705	4	5	9	0.5
X	1978442	4	7	11	0.5
X	1979373	1	6	7	0.5
X	1979387	1	7	9	0.5
X	1980715	3	9	12	0.5
X	1980766	1	7	8	0.5
X	1980787	1	6	7	0.5
X	1980844	1	7	8	0.5
X	1981193	1	6	7	0.5
X	1982061	2	6	8	0.5
X	1983481	3	4	7	0.5
X	1983903	1	6	7	0.5
X	1984395	1	6	7	0.5
X	1984798	1	6	7	0.5
X	1984940	3	7	10	0.5
X	1985233	1	6	7	0.5
X	1985269	1	6	7	0.5
X	1985690	1	6	7	0.5
X	1987309	1	7	8	0.5
X	1987537	2	5	7	0.5
X	1987539	1	7	8	0.5
X	1987873	1	6	7	0.5
X	1988368	1	7	8	0.5
X	1988653	1	7	8	0.5
X	1988674	1	8	9	0.5
X	1988747	1	8	9	0.5
X	1988822	1	6	7	0.5
X	1988993	1	7	8	0.5
X	1989049	6	4	10	0.5
X	1989509	1	8	9	0.5
X	1989915	1	9	10	0.5
X	1990346	1	9	10	0.5
X	1990891	1	6	7	0.5
X	1991103	1	8	9	0.5
X	1992862	1	6	7	0.5
X	1992970	1	6	7	0.5
X	1993168	1	7	8	0.5
X	1993685	1	6	7	0.5
X	1993692	1	6	7	0.5
X	1994144	1	8	9	0.5
X	1995791	1	7	8	0.5
X	1996387	1	8	9	0.5
X	1996450	1	6	7	0.5
X	1997547	4	7	11	0.5
X	1998312	2	14	16	0.5
X	1998598	3	13	16	0.5
X	1999864	3	10	13	0.5
X	2000087	3	8	11	0.5
X	2000619	2	8	10	0.5
X	2000643	2	6	8	0.5
X	2001056	1	8	9	0.5
X	2001699	1	8	9	0.5
X	2002088	4	9	13	0.5
X	2002158	1	9	10	0.5
X	2003477	1	8	9	0.5
X	2003481	1	8	9	0.5
X	2003489	4	6	10	0.5
X	2003722	7	38	45	0.5
X	2003969	4	6	10	0.5
X	2004061	1	7	8	0.5
X	2005924	1	6	7	0.5
X	2009695	6	2	8	0.5
X	2009935	2	6	8	0.5
X	2010547	1	6	7	0.5
X	2010613	1	6	7	0.5
X	2010631	1	6	7	0.5
X	2010647	1	7	8	0.5
X	2010663	1	6	7	0.5
X	2013375	6	10	16	0.5
X	2015191	1	7	8	0.5
X	2015193	1	7	8	0.5
X	2015647	2	5	7	0.5
X	2015921	1	6	7	0.5
X	2017870	1	6	7	0.5
X	2020152	1	8	9	0.5
X	2020153	1	8	9	0.5
X	2020251	1	6	7	0.5
X	2020810	1	6	7	0.5
X	2020823	1	7	8	0.5
X	2020828	1	9	10	0.5
X	2020866	1	8	9	0.5
X	2020878	1	8	9	0.5
X	2023179	1	7	8	0.5
X	2023250	3	4	7	0.5
X	2023785	1	6	7	0.5
X	2028158	6	15	21	0.5
X	2028470	1	7	8	0.5
X	2029397	1	7	8	0.5
X	2029467	1	8	9	0.5
X	2030958	1	8	9	0.5
X	2031493	1	6	7	0.5
X	2032455	1	7	8	0.5
X	2035274	1	7	8	0.5
X	2035277	1	8	9	0.5
X	2035280	1	9	10	0.5
X	2035710	1	6	7	0.5
X	2036235	1	8	9	0.5
X	2036237	1	7	8	0.5
X	2037459	1	7	8	0.5
X	2037475	1	7	8	0.5
X	2037643	2	6	8	0.5
X	2038034	1	8	9	0.5
X	2038286	2	5	7	0.5
X	2038366	5	15	20	0.5
X	2038803	1	7	8	0.5
X	2039409	1	6	7	0.5
X	2039683	1	8	9	0.5
X	2040100	1	10	11	0.5
X	2040222	1	6	7	0.5
X	2040301	1	6	7	0.5
X	2040655	1	8	9	0.5
X	2040742	1	7	8	0.5
X	2040756	1	6	7	0.5
X	2042318	1	9	10	0.5
X	2043563	1	6	7	0.5
X	2044007	3	5	8	0.5
X	2044667	1	7	8	0.5
X	2045353	3	4	7	0.5
X	2045769	2	6	8	0.5
X	2045911	2	10	12	0.5
X	2046053	3	6	9	0.5
X	2046658	2	11	13	0.5
X	2047087	1	7	8	0.5
X	2047995	1	10	11	0.5
X	2047998	1	8	9	0.5
X	2048000	1	8	9	0.5
X	2048061	1	6	7	0.5
X	2048910	1	6	7	0.5
X	2048941	3	4	7	0.5
X	2049157	1	8	9	0.5
X	2049968	1	6	7	0.5
X	2053855	1	10	11	0.5
X	2054718	1	8	9	0.5
X	2054907	1	7	8	0.5
X	2055386	1	9	10	0.5
X	2056733	2	6	8	0.5
X	2056827	1	8	9	0.5
X	2057043	8	45	53	0.5
X	2057068	19	39	58	0.5
X	2057364	2	7	9	0.5
X	2057899	1	6	7	0.5
X	2058360	4	8	12	0.5
X	2058962	5	12	17	0.5
X	2059074	6	10	16	0.5
X	2059105	4	11	15	0.5
X	2059325	3	6	9	0.5
X	2061343	3	8	11	0.5
X	2062755	8	1	9	1.0
X	2064995	2	6	8	0.5
X	2065431	1	7	8	0.5
X	2067214	1	7	8	0.5
X	2067790	1	7	8	0.5
X	2068582	1	8	9	0.5
X	2068717	1	7	8	0.5
X	2070313	1	6	7	0.5
X	2070617	1	8	9	0.5
X	2070891	4	17	21	0.5
X	2071670	1	8	9	0.5
X	2072149	1	8	9	0.5
X	2072168	4	7	11	0.5
X	2072600	1	9	10	0.5
X	2073142	2	7	9	0.5
X	2073814	1	7	8	0.5
X	2073854	2	9	11	0.5
X	2074329	1	10	11	0.5
X	2075320	3	17	20	0.5
X	2075510	3	12	15	0.5
X	2075739	1	7	8	0.5
X	2075743	1	8	9	0.5
X	2076629	1	6	7	0.5
X	2079705	3	9	12	0.5
X	2079757	1	8	9	0.5
X	2086368	1	6	7	0.5
X	2086441	2	8	10	0.5
X	2086824	1	6	7	0.5
X	2087597	1	8	9	0.5
X	2087601	1	8	9	0.5
X	2087759	1	6	7	0.5
X	2087952	1	7	8	0.5
X	2088554	1	9	10	0.5
X	2089342	1	10	11	0.5
X	2089362	2	10	12	0.5
X	2090602	1	6	7	0.5
X	2090778	6	17	23	0.5
X	2091603	6	10	16	0.5
X	2092685	1	7	8	0.5
X	2093776	1	9	10	0.5
X	2095948	2	7	9	0.5
X	2096907	2	6	8	0.5
X	2099063	1	7	8	0.5
X	2099216	2	7	9	0.5
X	2099259	1	6	7	0.5
X	2099322	1	7	8	0.5
X	2099822	1	6	7	0.5
X	2100838	1	7	8	0.5
X	2100853	1	7	8	0.5
X	2100920	3	8	11	0.5
X	2103823	2	6	8	0.5
X	2105783	1	6	7	0.5
X	2106053	1	6	7	0.5
X	2106411	1	7	8	0.5
X	2106414	1	7	8	0.5
X	2106417	1	6	7	0.5
X	2106890	1	6	7	0.5
X	2107061	1	7	8	0.5
X	2109377	4	7	11	0.5
X	2111194	1	6	7	0.5
X	2111336	2	9	11	0.5
X	2112015	5	5	10	0.5
X	2117298	1	6	7	0.5
X	2120059	1	6	7	0.5
X	2120080	1	6	7	0.5
X	2122092	1	6	7	0.5
X	2122243	1	10	11	0.5
X	2122644	1	6	7	0.5
X	2123168	1	8	9	0.5
X	2123200	1	9	10	0.5
X	2123356	1	9	10	0.5
X	2123653	3	10	13	0.5
X	2124194	4	8	12	0.5
X	2124337	1	8	9	0.5
X	2124941	1	8	9	0.5
X	2125131	1	7	8	0.5
X	2125583	3	5	8	0.5
X	2128598	1	8	9	0.5
X	2128863	1	7	8	0.5
X	2128885	1	7	8	0.5
X	2129573	1	10	11	0.5
X	2130004	3	18	21	0.5
X	2130317	1	6	7	0.5
X	2130831	1	6	7	0.5
X	2131127	1	8	9	0.5
X	2131365	3	4	7	0.5
X	2131785	1	6	7	0.5
X	2132095	3	5	8	0.5
X	2132455	1	7	8	0.5
X	2132458	1	7	8	0.5
X	2133196	1	9	10	0.5
X	2133831	1	9	10	0.5
X	2133887	1	7	8	0.5
X	2134130	2	7	9	0.5
X	2135112	1	8	9	0.5
X	2135114	2	8	10	0.5
X	2136879	1	6	7	0.5
X	2136995	1	8	9	0.5
X	2142554	1	6	7	0.5
X	2143230	1	6	7	0.5
X	2143459	3	6	9	0.5
X	2144190	3	5	8	0.5
X	2145474	6	12	18	0.5
X	2145866	2	6	8	0.5
X	2146173	4	8	12	0.5
X	2146377	1	7	8	0.5
X	2146923	6	1	7	0.5
X	2147440	1	7	8	0.5
X	2147442	1	7	8	0.5
X	2148070	2	5	7	0.5
X	2148082	1	7	8	0.5
X	2149601	1	6	7	0.5
X	2149604	1	7	8	0.5
X	2150341	1	6	7	0.5
X	2150352	1	6	7	0.5
X	2150955	1	8	9	0.5
X	2150988	1	8	9	0.5
X	2151090	2	5	7	0.5
X	2151582	1	6	7	0.5
X	2153562	1	8	9	0.5
X	2153643	2	14	16	0.5
X	2154508	3	6	9	0.5
X	2155769	1	7	8	0.5
X	2155831	2	6	8	0.5
X	2156616	1	6	7	0.5
X	2156637	1	7	8	0.5
X	2157033	1	8	9	0.5
X	2157147	1	7	8	0.5
X	2157517	3	9	12	0.5
X	2157937	2	10	12	0.5
X	2158740	2	10	12	0.5
X	2158818	1	9	10	0.5
X	2159279	1	7	8	0.5
X	2159301	4	5	9	0.5
X	2160090	1	7	8	0.5
X	2161563	1	7	8	0.5
X	2161739	1	8	9	0.5
X	2161743	1	8	9	0.5
X	2161892	2	5	7	0.5
X	2164797	1	7	8	0.5
X	2165076	1	9	10	0.5
X	2165299	1	6	7	0.5
X	2165323	3	5	8	0.5
X	2165734	5	10	15	0.5
X	2166014	1	6	7	0.5
X	2166630	2	9	11	0.5
X	2166684	3	12	15	0.5
X	2166840	3	9	12	0.5
X	2167280	2	8	10	0.5
X	2167637	1	7	8	0.5
X	2167703	1	7	8	0.5
X	2167755	2	7	9	0.5
X	2167762	2	8	10	0.5
X	2168614	1	8	9	0.5
X	2168728	2	6	8	0.5
X	2170410	2	7	9	0.5
X	2170445	2	5	7	0.5
X	2172002	1	6	7	0.5
X	2173225	4	3	7	0.5
X	2173292	1	6	7	0.5
X	2173534	2	7	9	0.5
X	2174068	1	7	8	0.5
X	2177320	1	7	8	0.5
X	2177840	2	12	14	0.5
X	2178524	1	6	7	0.5
X	2179163	4	8	12	0.5
X	2180892	1	7	8	0.5
X	2185781	2	5	7	0.5
X	2189372	1	7	8	0.5
X	2192262	1	7	8	0.5
X	2194339	1	7	8	0.5
X	2195373	1	8	9	0.5
X	2196164	1	7	8	0.5
X	2198186	1	7	8	0.5
X	2198212	1	7	8	0.5
X	2201769	3	4	7	0.5
X	2201902	1	8	9	0.5
X	2202994	1	7	8	0.5
X	2203538	2	5	7	0.5
X	2204220	1	6	7	0.5
X	2204337	1	7	8	0.5
X	2204403	1	8	9	0.5
X	2204873	1	7	8	0.5
X	2204884	1	8	9	0.5
X	2205660	2	9	11	0.5
X	2205915	1	8	9	0.5
X	2205917	1	8	9	0.5
X	2205919	1	8	9	0.5
X	2205981	1	8	9	0.5
X	2205985	1	8	9	0.5
X	2206071	1	8	9	0.5
X	2206778	1	7	8	0.5
X	2207057	1	7	8	0.5
X	2207566	2	7	9	0.5
X	2207868	1	9	10	0.5
X	2207908	2	9	11	0.5
X	2207931	2	9	11	0.5
X	2208035	2	7	9	0.5
X	2208038	2	6	8	0.5
X	2208053	1	8	9	0.5
X	2208101	2	8	10	0.5
X	2208703	1	9	10	0.5
X	2209176	2	11	13	0.5
X	2209306	1	6	7	0.5
X	2209322	4	5	9	0.5
X	2209409	4	8	12	0.5
X	2209938	4	12	16	0.5
X	2210409	2	7	9	0.5
X	2210429	1	10	11	0.5
X	2210677	3	10	13	0.5
X	2210761	5	9	14	0.5
X	2210874	1	8	9	0.5
X	2210946	2	8	10	0.5
X	2212083	1	9	10	0.5
X	2212908	5	3	8	0.5
X	2212937	1	6	7	0.5
X	2213729	1	7	8	0.5
X	2214098	7	13	20	0.5
X	2214210	6	14	20	0.5
X	2214426	1	7	8	0.5
X	2215450	1	9	10	0.5
X	2215887	1	8	9	0.5
X	2215939	3	3	7	0.5
X	2215960	2	9	11	0.5
X	2219265	1	8	9	0.5
X	2219756	1	8	9	0.5
X	2220975	1	7	8	0.5
X	2221104	1	7	8	0.5
X	2221108	1	8	9	0.5
X	2221110	1	8	9	0.5
X	2221388	1	8	9	0.5
X	2221433	1	6	7	0.5
X	2221839	1	6	7	0.5
X	2223018	2	6	8	0.5
X	2225102	1	6	7	0.5
X	2225533	1	7	8	0.5
X	2226799	3	10	13	0.5
X	2226966	1	7	8	0.5
X	2227054	3	7	10	0.5
X	2227271	1	6	7	0.5
X	2227342	1	7	8	0.5
X	2227436	2	5	7	0.5
X	2227550	1	6	7	0.5
X	2227607	4	5	9	0.5
X	2228097	2	7	9	0.5
X	2229525	2	6	8	0.5
X	2229560	3	5	8	0.5
X	2229950	1	6	7	0.5
X	2235140	1	6	7	0.5
X	2236592	1	8	9	0.5
X	2236594	1	8	9	0.5
X	2236792	1	7	8	0.5
X	2236954	1	6	7	0.5
X	2236956	1	6	7	0.5
X	2237191	1	9	10	0.5
X	2237235	1	6	7	0.5
X	2237829	1	6	7	0.5
X	2238461	1	6	7	0.5
X	2238596	1	8	9	0.5
X	2240970	2	5	7	0.5
X	2240989	1	6	7	0.5
X	2241120	1	6	7	0.5
X	2241158	3	4	7	0.5
X	2241347	2	11	13	0.5
X	2244122	1	6	7	0.5
X	2244124	1	6	7	0.5
X	2244151	1	6	7	0.5
X	2244154	1	6	7	0.5
X	2247312	1	6	7	0.5
X	2247388	1	7	8	0.5
X	2247389	1	7	8	0.5
X	2250543	1	8	9	0.5
X	2250936	1	7	8	0.5
X	2250938	1	7	8	0.5
X	2255920	1	7	8	0.5
X	2256853	1	6	7	0.5
X	2258110	3	7	10	0.5
X	2258694	1	7	8	0.5
X	2258769	4	10	14	0.5
X	2258908	1	6	7	0.5
X	2259086	3	4	7	0.5
X	2259333	2	5	7	0.5
X	2259775	5	4	9	0.5
X	2259941	2	8	10	0.5
X	2263071	1	6	7	0.5
X	2263558	4	10	14	0.5
X	2263575	3	10	13	0.5
X	2263598	2	6	8	0.5
X	2263703	4	18	22	0.5
X	2264115	1	10	11	0.5
X	2265641	1	6	7	0.5
X	2265727	1	8	9	0.5
X	2265747	1	7	8	0.5
X	2266588	1	7	8	0.5
X	2266852	1	6	7	0.5
X	2267707	1	8	9	0.5
X	2268981	1	7	8	0.5
X	2269432	2	5	7	0.5
X	2270689	1	6	7	0.5
X	2271205	1	6	7	0.5
X	2271207	1	6	7	0.5
X	2271270	1	7	8	0.5
X	2271795	1	7	8	0.5
X	2272611	1	6	7	0.5
X	2272633	3	4	7	0.5
X	2274277	1	6	7	0.5
X	2274969	1	7	8	0.5
X	2274972	1	6	7	0.5
X	2274975	1	8	9	0.5
X	2277955	1	7	8	0.5
X	2282735	1	6	7	0.5
X	2283393	1	6	7	0.5
X	2287423	1	7	8	0.5
X	2287859	1	7	8	0.5
X	2287865	3	4	7	0.5
X	2287956	1	6	7	0.5
X	2291981	1	6	7	0.5
X	2292944	1	6	7	0.5
X	2294564	1	6	7	0.5
X	2297526	2	5	7	0.5
X	2297608	1	7	8	0.5
X	2298094	1	7	8	0.5
X	2298118	1	6	7	0.5
X	2298532	1	10	11	0.5
X	2300504	1	10	11	0.5
X	2300862	1	6	7	0.5
X	2301473	1	8	9	0.5
X	2302111	1	6	7	0.5
X	2302133	1	7	8	0.5
X	2302749	1	8	9	0.5
X	2302774	1	7	8	0.5
X	2302888	2	8	10	0.5
X	2303149	3	4	7	0.5
X	2303226	1	8	9	0.5
X	2304834	1	6	7	0.5
X	2305003	1	7	8	0.5
X	2305841	1	10	11	0.5
X	2306066	1	6	7	0.5
X	2306246	2	9	11	0.5
X	2306302	1	7	8	0.5
X	2306304	1	6	7	0.5
X	2306981	3	7	10	0.5
X	2307067	4	9	13	0.5
X	2307187	3	11	14	0.5
X	2307220	3	11	14	0.5
X	2307428	2	11	13	0.5
X	2308397	1	9	10	0.5
X	2308400	1	8	9	0.5
X	2308626	3	6	9	0.5
X	2308706	3	6	9	0.5
X	2309700	1	6	7	0.5
X	2310247	1	7	8	0.5
X	2310573	1	9	10	0.5
X	2310636	1	7	8	0.5
X	2311121	1	7	8	0.5
X	2311316	1	6	7	0.5
X	2313457	4	8	12	0.5
X	2313846	1	7	8	0.5
X	2313915	2	5	7	0.5
X	2314288	1	6	7	0.5
X	2314624	1	7	8	0.5
X	2315043	1	6	7	0.5
X	2315242	2	5	7	0.5
X	2315368	1	6	7	0.5
X	2315395	1	8	9	0.5
X	2316072	1	9	10	0.5
X	2316656	1	7	8	0.5
X	2318519	1	8	9	0.5
X	2320590	1	7	8	0.5
X	2320607	1	6	7	0.5
X	2320740	3	7	10	0.5
X	2321509	1	9	10	0.5
X	2321649	3	10	13	0.5
X	2322135	1	7	8	0.5
X	2322162	2	7	9	0.5
X	2322764	3	4	7	0.5
X	2323458	3	10	13	0.5
X	2323664	2	6	8	0.5
X	2323934	3	11	14	0.5
X	2324880	1	7	8	0.5
X	2324882	1	7	8	0.5
X	2324948	1	7	8	0.5
X	2326485	1	8	9	0.5
X	2326615	1	7	8	0.5
X	2327685	1	7	8	0.5
X	2328056	2	6	8	0.5
X	2328604	1	7	8	0.5
X	2328621	1	7	8	0.5
X	2328733	4	9	13	0.5
X	2329263	1	8	9	0.5
X	2329566	1	7	8	0.5
X	2329631	3	6	9	0.5
X	2329752	3	8	11	0.5
X	2330037	1	9	10	0.5
X	2330729	1	6	7	0.5
X	2331113	1	9	10	0.5
X	2332283	1	6	7	0.5
X	2335410	2	5	7	0.5
X	2335442	2	6	8	0.5
X	2335518	1	6	7	0.5
X	2336824	1	6	7	0.5
X	2337770	1	6	7	0.5
X	2338672	1	7	8	0.5
X	2339263	1	6	7	0.5
X	2339530	1	6	7	0.5
X	2340617	3	4	7	0.5
X	2340693	2	8	10	0.5
X	2341029	1	6	7	0.5
X	2341049	1	6	7	0.5
X	2342081	1	6	7	0.5
X	2342505	2	8	10	0.5
X	2342942	1	8	9	0.5
X	2343189	1	8	9	0.5
X	2343290	3	6	9	0.5
X	2344342	4	11	15	0.5
X	2345369	1	8	9	0.5
X	2347202	2	5	7	0.5
X	2347230	1	6	7	0.5
X	2348377	2	7	9	0.5
X	2348448	1	8	9	0.5
X	2349465	1	6	7	0.5
X	2349557	3	5	8	0.5
X	2350119	1	6	7	0.5
X	2351345	2	9	11	0.5
X	2351540	3	7	10	0.5
X	2351785	1	7	8	0.5
